DIDE_CODE,ISO,GAUL_CODE,NAME_0,NAME_1,CONTINENT,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20
838,UGA,42201,Uganda,Yumbe,Africa,0,0,0,0.0016,0.0017,0.005,0.0142,0.0359,0.0942,0.2473,0.3173,0.3513,0.4216,0.5125,0.4776,0.5603,0.9015,0.9609,0.8998,0.9821,0,0,0,0,0,0,0.0044,0.0089,0.0134,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.0794,0.0706,0.0852,0.0852,0.0852
839,UGA,787,Uganda,Zombo,Africa,0,0,0,0.0016,0.0017,0.005,0.0142,0.0359,0.0942,0.2473,0.3173,0.3513,0.4216,0.5125,0.4776,0.5603,0.9015,0.9609,0.8998,0.9821,0,0,0,0,0,0,0.0044,0.0089,0.0134,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.0794,0.0706,0.0852,0.0852,0.0852
842,ZMB,3426,Zambia,Central,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
843,ZMB,3427,Zambia,Copperbelt,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
844,ZMB,3428,Zambia,Eastern,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
845,ZMB,3429,Zambia,Luapula,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
846,ZMB,3430,Zambia,Lusaka,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
847,ZMB,3431,Zambia,North-Western,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
848,ZMB,3432,Zambia,Northern,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
849,ZMB,3433,Zambia,Southern,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
850,ZMB,3434,Zambia,Western,Africa,0,0,0,0.0064,0.0083,0.023,0,0.106,0.2558,0.2511,0.3692,0.5123,0.4651,0.5723,0.8099,0.8907,0.8995,0.9996,1,0.965,0.0068,0.0137,0.0206,0.0274,0.0036,0.0367,0.0296,0.069,0.1092,0.2049,0.2728,0.4643,0.4432,0.4547,0.5597,0.3061,0.0698,0.3523,0.3523,0.3523
851,ZWE,3435,Zimbabwe,Bulawayo,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
852,ZWE,3436,Zimbabwe,Harare,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
853,ZWE,3437,Zimbabwe,Manicaland,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
854,ZWE,3438,Zimbabwe,Mashonaland Central,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
855,ZWE,69550,Zimbabwe,Mashonaland East,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
856,ZWE,3440,Zimbabwe,Mashonaland West,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
857,ZWE,3441,Zimbabwe,Masvingo,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
858,ZWE,69549,Zimbabwe,Matabeleland North,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
859,ZWE,3443,Zimbabwe,Matabeleland South,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
860,ZWE,3444,Zimbabwe,Midlands,Africa,0,0,0,0.0056,0.0067,0.0189,0,0.0333,0.0587,0.1153,0.1314,0.0872,0.1631,0.2159,0.1897,0.2652,0.5723,0.6685,0.6445,0.6866,0.0539,0.1078,0.1617,0.2156,0.2326,0.1622,0.0293,0.3225,0.3005,0.2405,0.2659,0.1493,0.4129,0.4916,0.5173,0.4774,0.2648,0.2883,0.2883,0.2883
865,AFG,1012310,Afghanistan,Khost,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,AFG,1012323,Afghanistan,Nangarhar,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,AFG,1012333,Afghanistan,Uruzgan,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,AFG,1012340,Afghanistan,Parwan,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,AFG,1012347,Afghanistan,Day Kundi,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,AFG,1012352,Afghanistan,Hirat,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,AFG,1012354,Afghanistan,Badghis,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,AFG,1012361,Afghanistan,Takhar,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,AFG,1012364,Afghanistan,Kandahar,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,AFG,1012372,Afghanistan,Balkh,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,AFG,1012377,Afghanistan,Logar,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,AFG,1012386,Afghanistan,Badakhshan,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,AFG,1012387,Afghanistan,Kabul,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,AFG,1012391,Afghanistan,Panjshir,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,AFG,1012392,Afghanistan,Kunduz,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,AFG,1012398,Afghanistan,Farah,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,AFG,1012403,Afghanistan,Kapisa,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,AFG,1012411,Afghanistan,Kunar,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,AFG,1012420,Afghanistan,Zabul,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,AFG,1012421,Afghanistan,Faryab,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,AFG,1012423,Afghanistan,Paktika,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,AFG,1012443,Afghanistan,Nimroz,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,AFG,1012446,Afghanistan,Jawzjan,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,AFG,1012448,Afghanistan,Paktya,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,AFG,1012450,Afghanistan,Laghman,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,AFG,1012455,Afghanistan,Hilmand,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,AFG,1012456,Afghanistan,Nuristan,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,AFG,1012457,Afghanistan,Wardak,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,AFG,1012458,Afghanistan,Ghazni,Asia,0,0.0019,0.0038,0.0058,0.0077,0.0126,0.011,0.0102,0.0049,0.0083,0.0776,0.2562,0.3034,0.4033,0.8336,0.7584,0.2911,0.3556,0.3556,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,BGD,576,Bangladesh,Chittagong,Asia,0,0,0,0,0,0,0.0002,0.0005,0.0008,0.001,0.0913,0.9,0.7595,0.9,0.9,0.9,0.247,0.155,0.155,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,BGD,577,Bangladesh,Dhaka,Asia,0,0,0,0,0,0,0.0002,0.0005,0.0008,0.001,0.0913,0.9,0.7595,0.9,0.9,0.9,0.247,0.155,0.155,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,BGD,579,Bangladesh,Rajshahi,Asia,0,0,0,0,0,0,0.0002,0.0005,0.0008,0.001,0.0913,0.9,0.7595,0.9,0.9,0.9,0.247,0.155,0.155,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,BGD,580,Bangladesh,Sylhet,Asia,0,0,0,0,0,0,0.0002,0.0005,0.0008,0.001,0.0913,0.9,0.7595,0.9,0.9,0.9,0.247,0.155,0.155,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,BTN,623,Bhutan,Chhukha,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
918,BTN,624,Bhutan,Dagana,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
922,BTN,628,Bhutan,Mongar,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
924,BTN,630,Bhutan,Pemagatshel,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
926,BTN,632,Bhutan,Samdrup-Jonkha,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
927,BTN,633,Bhutan,Samtse,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
928,BTN,634,Bhutan,Sarpang,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
929,BTN,635,Bhutan,Thimphu,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
933,BTN,639,Bhutan,Tsirang,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
934,BTN,640,Bhutan,Wangdue-Phodrang,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
935,BTN,641,Bhutan,Zhemgang,Asia,0.006,0.0121,0.0182,0.0242,0.0942,0.1499,0.1119,0.3746,0.6373,0.9,0.9,0.9,0.8047,0.9,0.9,0.9,0.3632,0.5861,0.5861,0.5861,0,0,0,0,0.225,0.45,0.675,0.9,0.8002,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0588,0.2556,0.2556,0.2556
941,KHM,791,Cambodia,Banteay Meanchey,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,KHM,792,Cambodia,Battambang,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,KHM,793,Cambodia,Kampong Cham,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,KHM,794,Cambodia,Kampong Chhnang,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,KHM,795,Cambodia,Kampong Speu,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,KHM,796,Cambodia,Kampong Thom,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,KHM,797,Cambodia,Kampot,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,KHM,799,Cambodia,Koh Kong,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,KHM,800,Cambodia,Kep,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,KHM,801,Cambodia,Kratie,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,KHM,802,Cambodia,Sihanoukville,Asia,0.0184,0.0369,0.0554,0.0738,0.0528,0.0786,0.0846,0.0828,0.1532,0.1369,0.1727,0.2555,0.4645,0.3701,0.7015,0.9,0.5776,0.4244,0.4244,0.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
